user_id,has_purchase_last_year,has_purchase_last_qtr
bfb42ac5-60d7-4943-bd91-e2a50268a9b2,False,False
a307d807-b00a-4975-b00d-4fb9cdb11a16,False,False
ac157656-3f55-498a-9b0b-20bdc897549b,False,False
77542c56-c41f-4197-bb2d-71d9161da983,False,False
e1205fb6-dc9d-4c06-bdb7-ca4a47935b4e,False,False
27a7a344-c26e-4317-86ac-de2dc176728d,False,False
b71696eb-2a98-41c4-ba71-2c0151f4a85f,False,False
87e66a0b-675d-4371-9e66-91b3828b38d7,False,False
3538b4de-cdd6-45ea-9cc4-91869530069f,False,False
beed0490-5691-457b-9656-97d668967bc7,True,True
854d145c-045b-40ab-897a-2ce28195d265,False,False
81972a21-5768-4afd-a620-9c0cbd0da190,True,True
58e1062c-b20f-48e5-a220-6591de67eb10,False,False
be3af2a6-863e-4ad1-9bc3-fdd64c1281e5,False,False
633cdc6c-5cea-4606-8802-82da74454c9c,False,False
4f7d9e2b-9a6e-448f-a544-d2934a73ed6f,False,False
2e892c0c-50df-4614-8ed1-8cd0e3571345,False,False
9e8ef725-cc8b-4119-9244-ea6f3249f838,False,False
baa40ec9-ef62-400f-9417-05212d3d6396,False,False
2bfed708-7fdc-4c5d-9816-ba1fe7b932d4,False,False
e987f737-bfef-4f49-b80c-2702908358ee,False,False
7d58357a-22a1-45d1-b650-74a00ac05b70,False,False
88138193-e051-4c8c-bf81-b22b25ae9e38,False,False
eb59da85-2c74-4d44-ad3d-e23653bccd07,False,False
161459af-5866-4a48-b5d4-4357d7c07962,False,False
011dd0e8-552a-4f74-9d9c-17fa675a500b,False,False
083a16b5-55de-44bf-a834-415463207c4b,True,True
8281e625-fbaf-4591-92ab-1d1e10c9aee3,False,False
e3b8d414-306f-4c8a-b90a-70440276b87e,False,False
ed8c734f-050d-4aff-8f77-ce3ac6ed4dc1,False,False
adf9474e-6472-4573-9cf5-c7257eabfdda,False,False
f56a3c41-5eda-4d67-868f-2a0181f96c6d,False,False
5f15949a-79e1-4e4c-ad0e-b175791c9e4d,False,False
b49b9b2c-4932-40d2-8224-7bfceab960ea,False,False
71b44dfa-c725-47e6-84c2-66b73117c52a,True,True
8cda2e3c-4ebd-49b2-97ca-5498171b4fef,False,False
26534aea-12b8-4fa6-b15d-822757bce52f,False,False
da900af5-a7a9-4985-88c3-18b15c4dc29b,False,False
5d25fb43-e594-4621-bbfd-2030926d828e,False,False
bb2c0923-ba09-4b86-a424-d880c94583b9,True,True
be507fc2-1453-4422-a1d0-2e4e98e63efb,True,True
dd3cf1c4-5cc2-4811-b51a-bd93f699b058,False,False
a153d2b3-3673-4752-bb54-4d5cf1caa6a5,False,False
32a53d07-a40b-4bfe-bcbb-c601fee805ce,False,False
69d61b45-c999-4657-a58d-7ada42ae6212,False,False
660dd25a-cc36-4571-8532-e520330e10bb,True,True
01f6d5b5-17fc-4e99-9f8a-67cd8086e1d6,False,False
29004f49-61bb-46f1-934a-e1fae3a54233,False,False
19e74e45-806f-4aa0-bd71-f3df786550a3,False,False
74177c72-62bd-4fb8-b2d7-ef6f3d32c8f2,False,False
6c27d802-06ef-4cdb-b2bc-cf43783d104e,False,False
c559644d-9735-42fe-b30a-07b2b173f8d2,False,False
d2ea7923-cdcf-4985-b3cc-f7aab0326cc0,False,False
22d7b744-183d-4f9b-8234-f10a79e61f8a,False,False
432afefe-08d5-47fa-8311-7fba842e85cc,False,False
6dc68853-2238-4675-a42d-88da4cb3a335,False,False
67a29371-9e9c-4869-9b5a-395ae954b797,False,False
ebb75fd3-d09a-46ef-9faa-7f0d9e951f5b,False,False
900d808a-df3e-404f-a257-1133912f3163,False,False
754edcc2-da45-460f-8b83-135ccb1ee6ed,False,False
a1f198be-affc-461d-ac88-6db149b91bab,False,False
0bcfe927-a8f2-4b80-acdf-861ea873ecbc,False,False
414e1149-c3a0-443d-ac69-5b9b68a68bf6,False,False
8be8f398-29d5-494d-ba1a-b8612668e17f,False,False
2d1d3d0c-8127-4342-a9a2-5804053e7e29,False,False
a554fe0a-1d1a-44c9-aead-61af26da41ce,False,False
b056eefb-353d-4286-90ca-fc09210f6802,False,False
9a6299aa-60cb-4112-9b76-cca253d2d281,False,False
bb4ce39a-4243-4847-8337-2f27419d0bae,False,False
1ef02e1f-fe0c-4d72-b3a1-63f3fb64af8e,False,False
ae8a9d62-a76b-4940-bd2d-7eb06650e4a5,False,False
998c138b-3ab0-411c-82c0-a7041a1535de,False,False
b699d794-7a4a-4324-b359-043dac456a9f,False,False
9f56517d-b6fd-40b2-b60b-82034e8f94cd,False,False
28a6ec8e-6f72-4fd5-bce2-220165f4d5d5,False,False
62d14926-5c7b-4049-81e2-da66cea2f8e1,False,False
50f393a4-cf8b-4d2f-9acf-758b45161b00,False,False
6664f8cd-eaea-4977-b09a-d7a1e6b3d3bd,False,False
b25a9f97-c99e-4661-a29b-461309e840df,False,False
ca43c3aa-d979-4fab-9f56-c037ef3bba86,False,False
10470ef7-7fde-4ce5-abfc-9c8c9d466836,False,False
a54c28ad-3b54-48ea-8e32-c9c91985f6b6,False,False
74527a97-ec83-417f-9a47-1b19bd7b3a18,False,False
6b59f1d3-57fe-4a5f-b52d-e363eb4ad076,False,False
aa74c881-527f-46bc-a4dd-d11bdd4b7e14,True,True
304e1686-d511-4ee0-9401-2585f44b2677,False,False
d03bc454-de9d-4c4a-90a9-b812964a3930,False,False
857b0523-9a68-4345-81a7-4c66bb2873d1,False,False
c3cfa5a8-d6b0-47b2-886c-3914d0b9014a,False,False
d3aa744e-810c-46f6-be70-8079ddec8e44,False,False
8ccd7d95-ea3b-4d30-ad7c-12f5e47c2e9b,False,False
2a9d5fcd-3b1f-4b12-b455-acac5b07effe,False,False
6f63cd8a-3467-4b90-9f04-2019d9613508,False,False
72117a50-61c0-4254-863f-5bd2bee5c41b,False,False
6060d2cd-4070-455c-9523-09f0b120d009,True,True
36dbf079-7b4f-40bd-9e9b-2d7b9ab469df,False,False
effe4e60-ce91-490a-bfb1-8ae0b1aa1494,False,False
22d6a478-86b9-437a-b398-33d7f48d51ad,False,False
82ad7c22-bf82-42bb-8a5d-53ff5e77ad9e,True,True
4acc35fc-3ad6-4306-9409-56beb8d01f36,True,True
23d31465-228c-41ec-a0da-02dd3fdb0d6e,False,False
34d2b083-3a28-40dd-8fb7-021cf993910d,False,False
458450e5-89c3-4050-a2b2-6104856568aa,False,False
6f37eee1-7d55-4a32-9f46-ce6dbb4baeae,True,True
008247b6-1631-4b42-8916-9983a3ea8dad,False,False
626c504d-239b-4719-bfa7-b393a7f3fb1d,False,False
6347a5f9-152e-464e-be13-b5f52906bee7,False,False
4e3e0e7c-af06-46af-a1df-0283b7287b2d,False,False
1631808f-6804-41e5-b3e3-a0e17a4fd038,False,False
e11b0580-f67d-4afb-ab39-0bce77ea88b2,False,False
83f2fdf5-50e5-4593-b453-651dabad8931,False,False
6969ee43-5ac4-40fd-83f0-8db9db83b106,True,True
5a9a3005-88fc-47e2-8438-44942bd865dc,False,False
0d7f4e14-510d-4103-9f3a-97eebfe74eb7,False,False
9e3d9d62-02fc-4a59-8a92-c73f87b8b188,False,False
15a0646b-140c-4454-9afa-f9aab040b1c0,True,True
71f4e03f-e00e-4335-895d-4fde4b0b51fc,False,False
07b44965-582d-42c5-9e4e-a6489296a7da,False,False
fc798f03-94ab-4dbc-b4a9-bad226e3d8a7,False,False
69a3a2a2-427c-4b48-85c9-e902e5f81f59,False,False
722d7c73-860e-4d71-9001-f6b022ed83ca,False,False
00321c9a-8624-47e9-8095-1ac95e9d1b9e,False,False
028f877a-eea3-451a-afe7-727dce13a8c1,False,False
669108df-1fcb-46c7-9e67-61c1c3db9969,False,False
82be885e-12e1-435c-ab35-869868ff45ed,True,True
c4591030-bac7-4061-9be4-94e80cf6df69,False,False
3bc5f834-df94-493e-8605-e26642b351b4,False,False
d8533bf7-f982-4b72-9306-bd2c5580f6e3,False,False
4b64af47-e5f7-4627-bc8e-82ab8a657737,False,False
f9f9a09a-da56-4a0c-b04c-ae250e69f563,False,False
3931a73c-6fab-4191-b3c6-588d6ba98f27,False,False
d39e021d-68ac-49cf-9379-7fa1ec21b791,False,False
055bdca6-fc3b-4293-b6ac-c2189b602d32,False,False
49c05456-5352-4a24-8fba-15e8ae74b43a,False,False
10451c86-78fa-43be-985d-ce8c4ab247e1,False,False
4fd3de39-2a88-41b0-8861-013c90270af4,False,False
49cd37f0-7bf5-429a-8fcc-554893cf75e7,False,False
e68db5d6-59d6-4937-ab80-d2bccd05543a,False,False
0dc30a4a-618f-4860-b041-194af4b3b2ee,False,False
19c5d6df-413a-45e8-8b70-81756c4402c4,False,False
4c4a3672-5857-433b-9e97-73c7a873c5e3,False,False
fbd5d658-ff01-48e9-ac75-664f15f7b83f,False,False
8502ebb6-2522-4f2d-a781-d3d0648dfb3a,False,False
254fdcf0-2437-46c5-b796-c8cf6a2552d6,True,True
7d65e7cd-439a-4b8d-9bd1-3f9f5bc2f722,False,False
ad195dd1-b8f7-4deb-911d-cb297835c919,False,False
43f650d5-5aeb-4187-8b46-65158949b06a,False,False
c16fc53c-9b60-43e4-9fb2-0ea2f4fd3a51,False,False
9741553f-2524-4fc0-9da8-76ad132de886,False,False
d13e6287-1402-4425-a93f-3b3a16679b79,False,False
f3cb3f74-b5c4-487a-984d-c11efc14d4de,False,False
405a23a4-a58d-4dc2-83fc-bcb3a11c390e,False,False
1c91ceb8-ff46-437f-aed7-d51d4a8098f2,False,False
1eeeffe9-35f4-4799-bfa3-e858f1249a45,False,False
ad802056-1ab4-44f5-9c3a-ad81bbeddbc6,False,False
67e48108-7f36-464b-adb1-066a8107280e,False,False
09abc698-7e55-4974-b3b5-2d1bfa48a309,False,False
4c13b9c9-5da1-4ea0-a4e5-a82011140280,False,False
755bdb9f-6906-4bc3-b8c5-4a9bf9ba2fae,False,False
a5df0d78-c9f2-4df9-8b7e-6ffd71929992,False,False
137bea0a-f636-4edd-8629-e9d1d06baf97,False,False
e0ecb0cb-8a86-4738-8b3c-845b70219dd8,False,False
a1f8591a-e8ea-4e41-91b6-56c0bb5dcab1,False,False
18942146-7b7e-47f0-b739-a97d5e82f1ad,False,False
6bc56bbb-0b41-4351-a213-d0b0318ad76f,False,False
77c35a3a-607f-487d-a187-d227d5851f74,False,False
1599a70e-0bb2-4b94-9b16-0d4428dff3f6,False,False
5e8302cc-40c3-4e35-b9eb-c516c5a2893c,False,False
77afdb14-78ae-4c1b-beb9-ca47b97cc348,False,False
c47ba046-bbab-4112-a0be-b541dd6a7c06,False,False
4dd3f6e7-91e8-468d-b26e-b6783f0f66b0,False,False
ab6efb58-3769-4743-8c05-42bf4a2d7bb4,False,False
f77417c2-c4c1-4b6e-9dd7-f243dc9daddc,False,False
5b2094e9-6451-4f93-bbea-54f645e8a81f,False,False
fedf2692-f72b-4e5c-bd0b-265b9a684050,False,False
0e4a44bb-7208-40a3-94b9-3d2a2582baa7,False,False
b3ee367e-ab9e-42fe-93a8-6b7b4b3a4f71,False,False
6cc9bfc9-8f6b-42b8-aebf-bd6ec1dc685e,False,False
589fe0df-a1d1-49c2-af01-68d2b4574921,False,False
5077fe82-e326-4518-b6e2-51a3a7332e90,False,False
0c25faac-ab71-4eb8-9d95-66751fe1c6de,False,False
7255e909-ebef-48b1-9127-3053991e9399,False,False
5f7f8c5d-93d2-4e74-b92a-954d4c467cb8,False,False
d678b0ec-a47c-4710-8903-17ab9c4177c3,True,True
07ee6594-ed67-4937-8f2d-946c8485e5e9,False,False
9d6a6910-5c9c-496b-9bc0-a920f2a3ef18,False,False
e20a5220-04f0-4e70-953e-c4a2a7199e93,False,False
097d94c9-e289-4619-b767-1e247d38b652,False,False
cbb5ef40-23e4-4188-a86f-4eadbed0ccb4,False,False
b307c1ab-6730-4186-8500-ccd1c0a640a4,False,False
184247dd-53f5-4053-8bc8-2d992013a6df,False,False
8eb50565-7d89-4c44-989c-029bf084de3f,False,False
75d161fa-acb4-4199-9388-c1ee32b8a337,False,False
31fc287b-c850-4615-b4bf-081cdef2a487,False,False
eeb58773-a504-4b7c-972d-d5995fea730c,False,False
2e5d399f-b169-44cf-9e56-6bbc29389388,False,False
73f7752c-3b71-4001-9d7e-55c11ddec58d,False,False
a8cd6b34-0bf1-4810-81eb-34875d3cfb48,True,True
a2b520f9-91f4-45e4-991b-5717b5918f85,False,False
2150febd-d201-4a39-9132-d1d690b86954,False,False
50dee36b-9e9c-4882-93a0-2da058bd225b,False,False
98e6eba7-0f0a-4eb7-97b2-de8f3c7b49a5,False,False
06164746-2afa-4ea5-a600-55c2aae66a81,False,False
a54c80ad-6636-4960-8053-3f828ae7d5b7,False,False
f1753ff1-75f1-42f2-8bb6-95f3b7ed0aa1,False,False
c84d2864-bc59-4452-8b1b-2ad9754c0f77,False,False
af73724a-b10b-4abb-8d42-1d135a86aab7,False,False
7889dcc9-41f1-4016-b9fe-20e4b532d4bd,False,False
075ad6aa-d23f-4406-b312-99a497584491,False,False
53254f91-7e8a-4aeb-b95c-914bada897f6,False,False
5e84d3c1-c749-4481-8a61-e3bf5160c7b1,False,False
f87214c7-e9da-4a18-b9db-66015311ece8,False,False
f02c45da-c2cf-4994-b9b0-a111ccaf47c0,True,True
20b338a4-57b0-4d16-91ed-f7ddb2b09587,True,True
dc67355a-7bbf-4b19-b53f-2f74732f7e52,False,False
46f808d5-aad8-49a3-8ee8-3a6cfc9c8fd8,False,False
0b317a32-f21e-46bf-90d9-ad26c181bda0,False,False
a0406f37-cf74-4f03-95e2-8ca26ffc9aea,True,True
a7ffd1aa-5322-475e-b7f8-f4066a967df9,False,False
f1bac29f-10de-409c-ba36-ad222742f1a8,True,True
54f21811-c549-44e5-92ab-aa5d1a6d2ddb,False,False
3263ca03-1ba9-4d2b-b19f-85da99e1b0d6,False,False
d4d7d0c2-ad21-4fae-becd-1c098a83c568,False,False
e44e3db7-5825-4241-9b3c-fcaa098b1827,False,False
15b3074e-7546-43fa-9cb3-06a3c218bd15,False,False
7e4e4818-1250-4991-9369-41d3869dcb44,True,True
b1a194c4-b37d-4ec8-bbb6-6eb5bfa2ceae,False,False
240814bc-88c0-41da-97ee-db5be1b33e61,False,False
13ddef0a-e9bd-4730-991c-e335904bc87d,False,False
25e0ba7b-4073-427e-a85d-a60dcd901ebd,False,False
0ee7d554-03b0-4fd9-ac9f-1aebe5431782,False,False
74f7dff6-d950-43c2-8446-e9fafed3efc3,True,True
1b216461-63e0-4ac8-aa2a-2fef9042c75d,False,False
1a700c01-f78f-441b-9582-47f60634921b,True,True
a7e0cda3-63df-46b7-98fe-812a7c2815b0,True,True
3f4de825-36aa-4b34-bd06-609d742b054a,False,False
415e0b78-1f58-41ad-b7b6-e9b256e5cc57,False,False
a9305f51-c70a-49dc-9773-dd477cf1abc7,False,False
ac1bf3cd-617d-4acc-b123-cf786d618c8f,False,False
8bec3c45-3862-4163-b46e-e12650a55ee2,True,True
6e535b04-9f20-4a67-a74d-d91ba42bfb31,False,False
b355d8f0-1f65-4161-b487-303cad5c19a7,True,True
58ac4977-b8f4-4228-98d4-f0334ec46330,False,False
afaf186b-8ba9-4b79-b2e9-7686d11e5eaa,True,True
03e252d8-745e-4776-a95b-d6045eec7e67,False,False
ab28a296-d060-4ba1-bda9-b6f51df2da54,False,False
995aae74-10e6-47f5-bfa8-59a739563013,False,False
44ad8d84-18e3-4179-ac4d-4f5f955acba0,False,False
f7adc1c1-f94c-4109-8c1a-9da10cea8d82,False,False
099df21b-0efb-4ccf-a5c0-d67df3ead4e1,True,True
0cc366f3-6984-448e-83b5-bb9c8ee4c6ad,False,False
23d740bf-fb0c-48c9-bf62-30a2108af9b9,False,False
eff73ea1-1067-4d34-ae5a-d123dc88e5a4,False,False
54f482e2-0001-4899-9280-0ce97c0d4de1,False,False
e41d0fa1-01d0-4740-aab4-13af26f55635,False,False
3d09094c-4713-402c-bb43-31c00f9e7fcb,False,False
e4e69732-0867-477d-9559-10e4ba7985d2,False,False
07274ee5-3a0c-4169-9af7-15551597fbfb,False,False
ca0b9e11-d6f3-4bff-8e82-34c837cfabd5,False,False
60acc0d5-1d70-41c4-a41f-0af82e2e4f99,True,True
fdd788f9-9db2-4be2-bd99-7ce073e41735,False,False
39448c33-4274-452a-9972-cf678869c2cf,False,False
7a8f4813-24b1-436d-9bc1-f7656dad84b5,False,False
898767a8-037b-46a9-bf73-4c46fd07d205,False,False
e79a5b7a-a208-4895-91ad-fcd8d84dbee2,False,False
3426856c-fc6a-43d6-a753-c57baedc9a95,False,False
25e0b3c6-5c49-4de1-b754-22adfdb8aa67,False,False
c82523d5-74c0-441c-a9c8-ec7a45ef2389,False,False
6f9896a8-9a9e-43fc-97aa-44030d515e8e,False,False
e7485931-bc03-400a-bde3-1210a05ac69f,False,False
2500e9e7-f4c1-43d0-9e21-4adb911d4660,False,False
c74ccc52-a25f-422a-9e39-eed95dd8eb55,False,False
26949d80-1c66-4d5b-85ad-23af812f7b9c,False,False
369ed4b3-8653-48be-98d8-a3edb214f615,False,False
76f20742-7043-4e92-a3aa-ca3b375e5c17,True,True
e6ab7f12-2f69-4fb4-8c20-1380a333a9dd,False,False
c195d6bd-4e52-49f6-a266-e484e500d8b9,False,False
a4d6b495-573d-4b50-ac3b-47a7ff4ef3f2,False,False
2ec72dd7-81cb-4b8b-9e57-4705139279d4,False,False
35dd0e41-f35a-4aeb-bcca-534bd015845c,False,False
c73c7a25-becc-41a0-834b-747a59ada1ef,False,False
1bd75970-e12f-46f5-8aef-5068d96b61c0,False,False
632f4faa-903e-49c9-a6c1-32dfda02de51,False,False
7317fdcd-3142-4751-a1cd-1b813ceab705,True,True
585e9b7c-f18c-411c-a40c-8c989e071c9b,False,False
f95fb1d5-d647-4bcf-b3e9-6a9379e33ebd,False,False
e2b03d25-df31-4ed1-8435-91852cd93561,True,True
179b8d87-d777-4d11-a333-a55a66f8ef82,False,False
91ae7c94-e596-495b-8517-25637a631f18,False,False
3dfae4fb-7d77-4a26-bdbb-3f3d2e167d8d,False,False
6b92bf75-41df-49b6-877c-e93b3d5a728c,False,False
24127d29-32b5-4091-a952-016939446add,True,True
fd50eea7-9c7f-4432-8edd-d2a9ab645f71,False,False
c2f18e00-e8df-4496-a330-e671ab7d5a89,False,False
fd0a9858-5c9c-45b7-b52a-12db2d7c5b2b,False,False
9ee55e3d-9f62-4ddf-842f-d3ea3f8ff962,False,False
a5dc1b5b-d419-4310-bccc-c2e4bd4dea26,False,False
ca752ea6-cf2b-4172-9c04-3537d04b65c3,False,False
5ab8dcf5-cd10-4097-ac73-4c0175a19e09,False,False
f420d025-7e5f-4183-92ec-558e1af01e98,False,False
ff964d30-b443-4eab-8622-abe1c1fff9ae,False,False
e59e0fd5-7945-44ed-baeb-bf892f451a9d,False,False
fcbaf56c-95a0-4830-9ff1-1314ce3f4ed2,False,False
b8f76ad5-05a0-4a50-825f-7dd3d5149761,False,False
7da803c9-5066-4aa5-8ed3-883940dec7a0,False,False
e4119583-43c8-4b4e-a7f8-f9f250da4799,False,False
1c28d6da-e287-42da-abb0-2bb184d750ea,True,True
fc74c7c3-a3db-4993-a3a0-185cd1b93554,False,False
f1cecc05-6454-49f7-822b-962c2a9ad171,False,False
9f2d1c03-6649-411e-bfca-5cdeb0dfef0a,True,True
6f122575-b497-496e-9e8e-b60916d516a7,False,False
922fbe2a-ff4a-4076-b4e2-0e2b5fe44db0,False,False
c66013de-f54d-4488-b437-ab44189fbc4c,False,False
1f0cd6a1-bc3c-4f5a-941c-55329649da3e,False,False
09291f8a-8641-4635-9469-f6390290a663,False,False
c0dc0746-b272-47e6-9853-1c9015d2be3f,False,False
48c137c3-ca22-4f20-b773-a9bc12c60a69,False,False
d095912e-dde6-4d25-a1de-bb0b1f31b55e,False,False
89c94e3e-d290-4a3f-826d-f972b25a0697,False,False
0304ea57-14b8-40ab-bfc0-ac8370fa3e76,False,False
2d2d0d5a-8a1c-4dc1-9845-7bad8ac9d22a,False,False
440a23aa-2b21-45aa-a49c-6109dc429294,False,False
92bcb84b-2d3e-4781-bf61-c4c4f46ce6ce,True,True
4ad0bc6e-72ed-4756-b144-6d3c16854e6e,False,False
f4dc4d64-0bdd-467c-bab7-bf4760954231,False,False
d97fa6af-bda5-4cfe-8643-0936a9cdbf41,False,False
18b852f5-75e5-4995-b47c-a604cb778a1b,False,False
97a77840-eefd-400b-9801-ca410c3ec564,False,False
29d4662c-c1ae-45cd-b511-cd683b0d9b27,True,True
606cae92-7dc1-469e-9a53-198f21b4e2a4,False,False
a54da162-9db1-4df1-9702-fcffe31025f6,False,False
e9f6ea54-1c56-4599-9bf7-b5e9a6f5d743,True,True
a78f41a8-ff8e-4bd6-b433-8dd4eb694c02,True,True
fff27a04-9463-4b54-a226-c5a039e83b35,False,False
9603f1d1-5433-4992-a01f-94ac102560aa,False,False
e9d5ddfc-09df-417a-8e38-5bc0d9f22ee5,False,False
fa241c74-48ad-4365-81fa-c8f2ccd6d621,False,False
4b70bcf3-89c8-40f7-ba8c-0238f0b8d74a,False,False
06882f3c-6497-4d45-8742-96df730cb50b,False,False
6665cab3-c561-4e2b-a02e-bf4133a32089,True,True
4bd87f56-ce8a-41c3-b230-d65253ff635e,False,False
5c7182f2-47b1-4dcf-ac91-cecd69fb6d28,True,True
0ba3249c-1eb4-450b-a21c-9158d6992387,True,True
b731cc8a-5c1e-408d-8e14-03bed4525256,False,False
cd8ab719-100d-4b56-922b-56f6548cf1a4,False,False
f2d9ef1d-8ae5-44cb-81c4-2080d417dd9d,False,False
ba193a5b-6198-4688-aa39-43361eefed1e,False,False
8cdbc4f2-8f91-4243-b343-71d8f7aff8aa,False,False
65bc64b0-4080-4961-bad4-7b83cb29d936,False,False
3291a7cd-df68-4667-b9c6-2884608ea9b1,False,False
bbff40a1-b986-4c0a-8cd0-ea70400408aa,False,False
71324e35-fba7-46ae-b7cc-778191395650,False,False
7dcb90b5-f763-4f27-8950-c169fe6a1f71,False,False
498408cf-057c-4da4-8711-17fdde0ae75f,False,False
af73fbec-321f-44c3-bbe0-a15b868be0ae,False,False
95c6e262-06f5-4049-bbcc-e19a37d930c2,False,False
89d07df1-b41e-4810-b819-46c3811d3453,False,False
e78179e9-7ed6-484a-b50e-66c3310eee17,False,False
3111cd8d-a4a2-4f16-9cf4-c06a060df3dd,False,False
74e060f8-4891-499d-b03e-200697c82db2,False,False
b4bcdc71-a44b-4233-ad9f-ae6977424179,False,False
8f83365c-86d9-4659-a526-49637d15493d,False,False
9c69f7cb-accb-4fb4-a05f-30d66c1baf72,False,False
80dc467c-75dc-4f22-912e-1c7fc48ded97,False,False
8b85610f-77ae-48ab-b225-600270763d09,False,False
6a843881-371a-4b9e-a78b-8739500e02b8,False,False
6fff4f54-92ca-451e-af06-a19b1cce5512,False,False
7f93fb13-09d4-4380-930e-f50f28bd69aa,False,False
e4542105-9d45-48e7-9bc8-583dad65581b,True,True
78f78bf3-7295-4038-9ed7-d305c3e9f94a,False,False
87424f2e-1e60-4dda-abda-0382067ce746,False,False
5968cc35-14a9-4927-ac2c-9017bfc2060d,False,False
e8e90404-7681-402e-b8f1-cab451b4bc2a,False,False
c12ce17f-68da-465b-9589-815080787f46,False,False
7bc5be73-0a4c-4ce3-833d-2cc420542d75,False,False
8f314396-6f9d-487d-908d-f9d0fa03a8d5,False,False
bd159b4d-166b-4176-a6e8-620e63c6839d,False,False
135c3363-3362-4d7c-b9b8-1e941b9e2d6d,False,False
8bdc3e1c-492f-4220-a3c4-d9cf8f71dbfd,False,False
f3bc5dc7-be93-4e8c-a9aa-52fda342d982,False,False
f7ce433e-69d6-4b40-baf4-af1cdcda9008,True,True
7b6bc95d-054c-4334-b8d2-19d4ab688c16,False,False
0f134bd6-8c77-44fb-bcb9-5259dc553014,False,False
6f668355-95a4-4483-be48-51be70e72976,False,False
17308529-b553-4519-9474-4cfe3c25eb46,False,False
993b0beb-b6a8-499a-93fd-9ae070dec5f6,False,False
91184bce-1405-49a7-b989-295fcfadd690,True,True
a7f55418-d97b-4387-a530-a88ded612d47,False,False
1412e2b9-9942-4b41-a5af-91772fa07f50,False,False
9c1d825b-fa7e-49f8-bc67-d5ab7b191883,False,False
08e7c2b4-c918-44d9-909b-3bb432a1c5df,True,True
adadf131-56c2-425e-ab05-1a427c639904,False,False
5609dd00-7edd-4297-b61e-b1e21a185411,False,False
7c1388b1-690b-480d-a3ed-dfc364c37d6c,True,True
88f5791e-d6d7-4278-a471-3c8cbfca9d3e,True,True
89899dd7-c37b-4a71-a3b1-07219f686e94,False,False
db496fc2-6c35-4545-9fba-aae9eacd0d28,False,False
0549ac31-080f-467e-9950-e18be0dd4580,False,False
7a08d53b-ea4d-4e7b-ad5e-2e83b91c4c32,False,False
cf316da3-a4fe-41c2-ac0f-4384ce9531c0,False,False
755b86dd-5336-48ad-a9b5-1f304b2da180,True,True
9b764c49-55e2-4995-a253-d10e1c52644e,False,False
fe620612-3ccc-4efc-9038-179bf6c37e68,False,False
69298052-e204-4afc-b0bd-916d3cdc450f,False,False
6108eccc-ceea-4b78-9fe4-ffd4c4b480a6,False,False
36a11a30-67a8-48a4-9a72-1445c236d297,False,False
f779dc8f-4cb8-4cd5-a877-a98fe8bc0f07,False,False
c209323a-c6b7-4b12-b5b6-7df837d9e3ce,False,False
2debc5e2-e2fb-4154-bd30-ab01999f190a,False,False
f7882b04-b71b-47b6-8d19-e0ee3cf084e1,True,True
2acaf53b-1c17-47fb-85a8-a25edcafd7cb,False,False
0f5c774f-3259-44bc-aa7b-eb3b6d5d6742,False,False
bcfa5efd-f8d6-4c56-93b4-e66b03d0c5ed,False,False
0a5cb58d-e3b1-42d3-8c1b-b13c9978bd25,False,False
950edda4-e121-4334-b84a-9a05cd8e7d49,False,False
5460c2e7-a57f-4a8b-9497-eb54815dedd8,False,False
e7bbff7d-e6c9-461c-916e-9f747c77afe0,False,False
dc390672-6c05-4356-8927-0bd2ce07f398,False,False
53b8c7d6-f85b-4957-a6f3-c11449fb2b83,True,True
2d793478-d8e8-4277-8423-cfdb512fb2f9,False,False
e629322b-7f9d-488e-be74-5e85b7b2ce62,False,False
ca516db4-eb94-4d2b-9b1d-de70f8b5c1b0,False,False
3356e362-93f2-4f78-b3bc-2a6ede72ca15,True,True
b58a6921-58bf-4c51-b1b1-cd9cad860b59,False,False
2f5dc6b7-9585-4012-9225-5220bd6b07b6,True,True
5948d08c-3ceb-4a97-a352-5441d59d11ad,False,False
40b40f73-8575-4e38-b940-7cbb080c9995,False,False
d18a5e0b-aafe-41e1-866b-8912ec42a8eb,False,False
7824feca-febe-4685-8ab3-5c0867312436,False,False
3bfb19fd-3e8a-439b-9795-bab5b99379bf,False,False
c3ccbd45-1c5f-4df8-87ad-855a378635d9,False,False
29cdecb9-ca17-42b5-9d73-76d5b392c704,False,False
da2834d1-b7ce-4c23-88b5-235291e09d98,False,False
272d8094-0844-4661-96af-2a58b2b6a228,False,False
b2cacfa7-38ff-42ed-b846-a17d399ec110,False,False
808f12ae-1ac4-4012-af30-dc4b0badd2ff,True,True
c52719c0-3f3c-4544-b7d0-1f42faa512ca,False,False
cc2de06c-fb0a-4535-96df-bdff6010bac1,False,False
dead07d3-bcca-439a-87ba-42682fa0148c,False,False
f382439f-7fca-43aa-b80d-209faf8de087,False,False
e5460bd3-2941-4760-ac0b-d385e863aa0f,False,False
086db97b-fcf8-401b-a50d-8d8cfef586c5,True,True
5ccdbc50-a487-4acd-92be-f60b7bd3b36a,False,False
35ad7a22-4b26-45d5-bcb9-8d6c8e0057cb,False,False
9002cde1-10a2-47f0-902b-d2c19d8b2c16,False,False
a4a2c370-7fa4-4aff-9a8e-aad10a807062,False,False
fe307882-f284-4554-b668-73a628b8e108,False,False
