event_id,user_id,session_id,time,domain,path,hash,query,previous_page,product_name,product_price,product_qty
76369711-ec67-4b95-adfb-fc5c6a1c7278,fbc38ba8-75d0-4458-9b76-4ba408752dee,7d1f36fc-2dfb-491b-b213-8f1e04199140,2025-01-29 17:04:13,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
9dd8dc55-0b38-4598-a0d9-bb78a54764af,670d8be1-2bdd-4b0b-b9e8-45b7390a3ba2,99eb2348-b271-4572-b658-fb077d5a7b51,2025-01-29 02:28:14,ring.com,/products/ring-alarm-8-piece,,,/cart,Ring Alarm 8-piece,249.99,1
02b220e9-3c5e-4998-a631-878d7c27bf66,0b8c6f3d-df44-41e9-be7f-fc9d9c8106b0,4c8749da-7989-402a-9cfb-5bc34a2dd3d9,2025-01-29 13:28:15,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
28b62b05-3cec-4618-b0ba-20b4ba1ddb38,c5be2875-4729-4e33-9e38-7ccf3495d91a,db5c6414-70ad-482a-8ce1-475c6294cdee,2025-01-29 20:18:04,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
58a6ae17-7ab8-4a0e-91a4-bf64c2cf8a98,bac10cc1-e6ab-443e-b724-2a72da82c206,7b6332bd-ee49-40c5-8ff6-0ea4e4ef8350,2025-01-29 00:51:18,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
6786ff9b-b937-44c4-b010-b992db40d682,5d1aa11f-a08c-4c04-81e0-daf4aec7bcc0,d5d8b572-77cb-494b-af83-fa9ece2b1023,2025-01-29 19:19:56,ring.com,/products/video-doorbell-pro-2,,,/cart,Video Doorbell Pro 2,249.99,1
798d900c-0cc4-4cb0-8239-65d35cb2e095,172e1bcf-a4ca-46c4-b54d-1dc2177914e4,c2d90291-91c1-4c59-a3ca-5335a04bfbbe,2025-01-29 00:18:22,ring.com,/products/video-doorbell-pro-2,,,/category/security-cameras,Video Doorbell Pro 2,249.99,1
99d99c65-db68-4c9e-a18d-03ae233ce7af,8cc01778-6ba9-405b-a36b-54dabe8be593,63991208-12ac-48ba-b035-6db2f402a3d0,2025-01-29 17:52:42,ring.com,/products/ring-alarm-8-piece,,,/checkout/payment,Ring Alarm 8-piece,249.99,1
3fd5b934-25d1-43b5-9227-d6be66e39038,443da0a0-38f2-4253-b70b-211c3eada225,d7832c7d-6488-4768-944b-859e981597b2,2025-01-29 09:59:49,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
5cf0db21-b526-436e-a1fd-8f44952015bd,da6bf021-8fb2-414b-82a7-32459e84627c,d2d1971d-f256-43dd-a585-3a838ffb6b2c,2025-01-29 09:10:06,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
c2d46f57-54d5-420b-89ea-4cb9b3ba0f32,fbfdad68-a477-400e-bfda-95fb8077b406,1359957f-a5b8-4ee8-b382-bd037fe4462a,2025-01-29 02:13:24,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/thankyou,Indoor Cam (2nd Gen),59.99,1
0784cfc1-3c4d-4b0e-9cc6-3b2f27b69f98,c860e752-a1cb-467b-9a56-5e5f02e41a72,48c03887-051b-44cd-aa8f-595bb4e2ba1b,2025-01-29 22:31:42,ring.com,/products/ring-alarm-8-piece,,,/cart,Ring Alarm 8-piece,249.99,1
375cf9d1-e55f-43df-893c-5c66520e0ad4,4281d04c-ceab-4e2b-b52e-e9828164df7c,bf9d03be-1df1-4925-a705-ec61f71b00ed,2025-01-29 16:54:01,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
cf5a296f-c0c1-494d-9a67-50f5aecefffa,269d7828-938b-46ff-98c3-895eb884bdd5,165ef937-e519-455b-931e-296859247a79,2025-01-29 18:34:30,ring.com,/products/stick-up-cam-battery,,,/cart,Stick Up Cam Battery,99.99,1
2edfa3e7-b02b-494e-b2e5-9c11d0931091,10940c14-532e-4d61-91d3-0aeb05246ac8,b9c61722-4ad7-40b1-9f09-a2c9eb7b20d6,2025-01-29 10:49:38,ring.com,/products/video-doorbell-pro-2,,,/checkout/thankyou,Video Doorbell Pro 2,249.99,1
ae5b566e-2f97-4c38-85e1-0fdb4406ee09,bd64ebb9-b749-4767-98b6-ec776ea0e984,a96a3042-6c63-49fc-94e2-a69d8ce93eca,2025-01-29 21:13:42,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
4fc2bf8d-b52d-48a5-97fc-24c3819b5520,61aafaa2-345a-43e4-a52d-33cd34953677,e1fcf0f9-f597-4b6d-9ed8-e996c113c0e5,2025-01-29 17:20:09,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
85d65f94-122d-45e6-b120-ee284e89eec7,1023ea4c-d3af-4f58-98b8-5a8eb2a176df,a611eaf7-8d0f-405b-8714-d74bd6338f39,2025-01-29 06:00:11,ring.com,/products/ring-alarm-8-piece,,,/checkout/thankyou,Ring Alarm 8-piece,249.99,1
607d54db-15f4-4f35-9248-ab19a06cd245,1e1841f4-7b94-4752-a5b2-38260b89c816,b8d81856-3aee-4844-8506-194350760494,2025-01-29 02:02:56,ring.com,/products/video-doorbell-pro-2,,,/category/security-cameras,Video Doorbell Pro 2,249.99,1
ae3c9af9-af1e-4492-aa1b-d16c57cd9ad7,dd55c521-e18c-4a43-b9ee-c418168e851a,53153620-380a-433c-9b9d-ebf41b4caa19,2025-01-29 05:24:08,ring.com,/products/stick-up-cam-battery,,,/checkout/payment,Stick Up Cam Battery,99.99,1
f6e1ed18-093c-43a8-94e4-7abe96a45151,9c19b8ad-0307-4948-ba0c-8d1a1f6906d6,cb3237ff-67b9-46bb-9481-05bf58f92d72,2025-01-29 18:17:32,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/thankyou,Indoor Cam (2nd Gen),59.99,1
db7ce33f-672d-4420-b01a-c95fdc406e33,8daf9ec4-3b22-4399-8f5b-2ba0b00f65ce,aa8137e4-c85d-494e-9314-47fb646988ad,2025-01-29 23:20:56,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
9ad70000-10f2-45a3-97f6-d5a76b1c96f4,89610fe1-2d82-4898-8ebf-dc833d5c14ee,cef06628-f4a3-4bd1-943d-82561c7d7bac,2025-01-29 05:31:52,ring.com,/products/stick-up-cam-battery,,,/category/security-cameras,Stick Up Cam Battery,99.99,1
15982b05-f7bc-44e4-af6c-2b0a61bfdd4a,1f2a831b-f80d-489d-8668-23b65da9cd35,7a18fd3d-d7b7-4c4f-961a-bd5c0df4f5e5,2025-01-29 05:43:00,ring.com,/products/video-doorbell-pro-2,,,/cart,Video Doorbell Pro 2,249.99,1
a5bfd0bc-8335-4a58-84f5-ae86cfd7b5e4,ca703ae1-31b8-4d64-836a-ed4ec236e030,cdcbd10d-831e-404d-bbad-49272c2b9904,2025-01-29 09:03:57,ring.com,/products/ring-alarm-8-piece,,,/checkout/thankyou,Ring Alarm 8-piece,249.99,1
c7373406-da9b-4431-81a9-4e390257fb88,2c5ba61c-ae30-46c4-b18b-d4b392f4308f,8c9c3b1a-fb6a-456b-af2b-9d5f039fd9b1,2025-01-29 08:07:53,ring.com,/products/stick-up-cam-battery,,,/category/security-cameras,Stick Up Cam Battery,99.99,1
a2ee3dc0-8779-4009-968c-7fde39e85799,611bf485-a9fd-4833-90bc-532c082b3e8a,14c0cba7-b5b7-4729-9f01-0601d64b6ed1,2025-01-29 01:11:14,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
ba044de5-b809-430c-a41e-1fd42c3fb685,52082c53-fb94-47e0-9bde-6a3bf1943d33,7943e2fb-8a46-40ae-a51f-d0b21f287cb0,2025-01-29 01:12:57,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
882e20ef-8393-4054-8ec6-ea639012864a,0111d7c1-2dd0-4084-bc11-42ff9839a3ba,3777b099-1386-46b6-80fe-4dd81a19d50e,2025-01-29 10:54:28,ring.com,/products/stick-up-cam-battery,,,/category/security-cameras,Stick Up Cam Battery,99.99,1
b05b425e-928f-42f8-9f14-1414a474ee4e,8b38fd8d-c0dc-4122-b0d8-35325fedba48,4f690689-6e58-4085-a0f9-519f1f5f486d,2025-01-29 08:09:36,ring.com,/products/ring-alarm-8-piece,,,/checkout/thankyou,Ring Alarm 8-piece,249.99,1
08c649a5-67cd-4d60-b287-544cbf65cfde,99b08191-472d-4947-96be-4d26b3a7f7a1,899b7fae-be14-4e47-ae3d-c7a01cb6fb20,2025-01-29 06:39:13,ring.com,/products/ring-alarm-8-piece,,,/checkout/payment,Ring Alarm 8-piece,249.99,1
915c072c-b1b5-4d2c-9b65-682905e6b168,5c55b6cf-4754-403c-9964-09bb415ce558,71138e35-aaa5-4f38-920b-8f2d23d324c0,2025-01-29 20:43:58,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
1cd12c3b-a32d-4b63-8d72-09cc0eb50866,81f43a47-9f40-4c94-804a-399d06ab2aae,fd2f5456-1ad7-4985-91d9-455f47315409,2025-01-29 22:37:52,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
71b7b513-3f2c-4efc-9da0-20dd9e79e13c,38cdb4a7-1670-4034-83a8-1f698f527aef,4e890a45-954a-4f97-9f3e-a5f0b9c164a2,2025-01-29 12:09:37,ring.com,/products/stick-up-cam-battery,,,/checkout/payment,Stick Up Cam Battery,99.99,1
54e1c7a2-ac53-45b9-a96f-d60a54fe0de7,ffd40b12-ac4a-4eed-bb24-b71ca9f0468e,216a973d-3518-4626-87ec-140460752f6b,2025-01-29 07:05:52,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
ca588123-fed9-4d69-a71c-91e52fcac719,80ab1c45-db5f-402a-be75-9ee5101d1604,2bb11359-cb1d-4fa4-a3d0-92435cc96965,2025-01-29 00:08:30,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
b732fcf6-036c-4305-a3c4-e51d05889563,7d6c322a-6ea9-47fb-811c-8b5e45e1a949,d6f19e5f-7acb-47ea-bb85-7f08188b1789,2025-01-29 16:29:40,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
8d9617df-7fb8-47f5-b4f9-d175949e646f,d05ee22e-ed7d-4b93-bd54-3dea5a57caaf,4078cdc1-c8b3-4987-96f2-bc7325726aef,2025-01-29 01:54:41,ring.com,/products/stick-up-cam-battery,,,/cart,Stick Up Cam Battery,99.99,1
e758e424-c242-40dd-9241-f61814cdc6d2,58555f45-59af-4d0d-bf8c-2d562df519ac,a5b2d38f-93e2-43d0-8cd1-b6ab6d240729,2025-01-29 20:26:19,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
434efa76-9c09-4ce5-93d6-65a1c9574dda,3bb08611-7317-474c-8bd2-0e47e5f02083,879ba3d6-c1d1-481e-ac0d-dbbfac443c93,2025-01-29 12:53:33,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
de9790c6-d896-4314-a89d-9e535d96c8f7,d05012d2-c1c1-4dba-83fb-548de91c70f4,8cefce5b-4fe2-4ab5-8184-e3ee746519f5,2025-01-29 07:04:14,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
005735b0-ce28-4247-9122-330703b8400d,78b1ef55-b463-478b-9d20-38938e3a23bc,a1d18531-d9ae-433c-9adb-eb83daece4d5,2025-01-29 07:22:23,ring.com,/products/stick-up-cam-battery,,,/cart,Stick Up Cam Battery,99.99,1
1a4ae61b-4655-4046-a599-b654e6bfb40d,8d56be31-64f1-43d2-8507-99da49a9dfe6,3922baf9-a241-415e-abc3-7e6dd895bbb9,2025-01-29 00:08:28,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/thankyou,Indoor Cam (2nd Gen),59.99,1
921d191c-02bc-4451-8c93-ffda2ca351b0,2a3fb5f6-74af-4f99-90bd-51a84bc7c3bf,e08e2e5d-bf60-4358-88a9-bcc924153562,2025-01-29 17:34:10,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
4a0316e0-2ab4-4911-ae94-c68b3f467b43,d4886b82-c06b-4f04-9d8e-70c41bfe138d,0169f53a-1ec9-4017-bcfe-9ab1f8d3eb88,2025-01-29 07:54:39,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
98d45f47-0f42-4c84-9737-45a0ec1ac36d,4e227ac8-44ae-46e8-a6d2-03772a4e3a7f,70fdbccb-d17a-4e0b-8cef-864777ca437b,2025-01-29 22:59:49,ring.com,/products/ring-alarm-8-piece,,,/checkout/payment,Ring Alarm 8-piece,249.99,1
5cc66885-da92-4a97-a8bf-581b27390af9,abc86382-a552-459b-a159-dcd16b8b2b41,2dcfd204-448a-48dc-b7d0-fa16e021d168,2025-01-29 01:01:39,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
afc13428-0d27-4389-af44-0407e2f77ca7,065bff3a-d1df-46f4-a68a-5b67af2990e2,a50d4a30-d9ee-4560-b477-29d75ad01c5a,2025-01-29 15:03:17,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
4595417e-fa4e-43e2-9c9a-ea7b3f3c006d,f977ad64-aa8c-492b-bd66-6624a4390e97,31107abb-0f3f-42d9-9d4f-a78c7abcfbca,2025-01-29 21:15:42,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/thankyou,Indoor Cam (2nd Gen),59.99,1
f9d164b8-7cd9-41e8-ba2a-7437fd9ad38f,cb961588-9ab9-4199-95dd-da365682d132,5e839994-b903-4285-90e5-b0c61628c1a8,2025-01-29 22:09:02,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
03373d9f-e1a0-4829-8225-adf3a64b83c1,087dca90-48fc-49e9-b9fc-220e97d38d04,fe798f6c-235d-47bc-9047-47dc65e9f8cb,2025-01-29 03:46:00,ring.com,/products/stick-up-cam-battery,,,/cart,Stick Up Cam Battery,99.99,1
bc0f1a98-639e-486a-92d5-687ba297e9cf,e1d91a37-7ab0-4004-8e39-7f7f457dc0b3,12390070-7075-4671-8110-7037bfc134f6,2025-01-29 06:50:09,ring.com,/products/stick-up-cam-battery,,,/category/security-cameras,Stick Up Cam Battery,99.99,1
4d40e43a-7e10-4b4e-9b29-087e14a524cf,d683d551-5d19-465b-abdf-42e20006ffd7,193c10e3-ad05-4725-a3f3-9bc02bc6e27f,2025-01-30 01:27:44,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
bd8de258-41c4-402a-9f3e-9d190b3454a6,7badab29-f027-49b7-9bc9-c2433d55cbf6,857cd7e2-f76a-429c-8f13-3a51fc73b77a,2025-01-30 04:20:18,ring.com,/products/video-doorbell-pro-2,,,/checkout/thankyou,Video Doorbell Pro 2,249.99,1
0656e338-81c8-459c-a82d-73fcc94683d7,9a4ff573-cabc-4f05-8211-b77ba669e42c,4cda6fa6-b019-4433-9554-a612318acec4,2025-01-30 04:47:01,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
c7860af7-9303-440e-a9d3-5e924b1b74a8,d6516dc5-ff34-44c7-b6c1-094f8f2b8993,aa5f310d-7693-4517-97a1-ac768f29c51e,2025-01-30 17:07:36,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
fd272234-a2f6-4caf-ae0a-460541cb3e69,8334b7d1-d5d9-4a70-a447-ae6400449f93,8523e97c-0805-4327-b3f0-e230dce5adc4,2025-01-30 02:11:04,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
20223e8a-4354-40fa-b972-920b2a2b6296,4a69cb1d-683d-4f28-bb18-cdcf3aedaf87,8377ead3-60d4-477b-9575-bd564b2cf9f1,2025-01-30 16:54:16,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
7ca25214-8f34-44a4-99eb-ab4699e541c8,9fc62f22-e2fb-45b4-abec-792e66ca6917,d5ac6038-cfee-4157-9b17-cb948b6d7390,2025-01-30 10:10:36,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
50c5459a-4ec5-40f8-bb65-cfc75ab4aa45,be6c7482-d90d-4a5a-95c3-355209fb444f,02c25d34-7f99-4a87-a575-c6c9975414ed,2025-01-30 20:16:22,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
baa5b4fe-1fc2-49da-a656-7ca8010dd1f1,7326d309-d155-4190-a7cc-533ec021f6a7,aca64ab5-5c00-4f05-9cff-d58ea70db24c,2025-01-30 02:22:16,ring.com,/products/video-doorbell-pro-2,,,/checkout/thankyou,Video Doorbell Pro 2,249.99,1
e5eab3d1-7280-4e2f-9d04-e01012a3cd11,00d7a0cf-dc0f-4c39-a7a9-0943774fae92,53e3a667-2840-45a0-a982-c9162ac8e27c,2025-01-30 10:05:19,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
f76b00bd-98f4-4c1a-a707-deef40bcf3f0,58215995-eaed-427a-91b8-456bb4f7462e,7a8c4d34-a9f2-4baa-b465-c1e495112d09,2025-01-30 17:54:16,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
6d8a52a2-7e09-4b3f-8bc5-29360849074e,b0a0733e-2c05-4bc1-ae02-dbd0297fa2be,60a7218c-0399-4f4a-8bcd-732545d418b3,2025-01-30 02:25:29,ring.com,/products/video-doorbell-pro-2,,,/cart,Video Doorbell Pro 2,249.99,1
17506560-5e28-4c58-84aa-94d3e10adbd3,65fdc7a5-8e7a-4302-949e-31066de5be17,bba70841-198f-4fac-97d6-d9be58370017,2025-01-30 13:30:36,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
2efa7fa9-008f-4b5d-975d-9593bb5a955c,d65dfbb4-9ba3-466d-bce2-952e6a55e61d,579887dd-b6e9-43de-a275-f0ca32725080,2025-01-30 02:01:35,ring.com,/products/ring-alarm-8-piece,,,/checkout/thankyou,Ring Alarm 8-piece,249.99,1
9de443c1-ffcc-41a7-a9bd-65ed73287d16,ee4fc304-0b6f-4ccc-adc3-da699df88c4f,76023b70-fef4-4ef1-928b-5f7323bc2abd,2025-01-30 18:20:04,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
f0199b3f-b5a7-4474-88e8-3fc9efdc644e,d53a971a-c1b6-474d-9913-93d3e21a3aca,190113bf-bf2c-40de-ab30-6091a5334d78,2025-01-30 09:37:26,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
34c416be-e3d9-444e-bc43-78f97597421b,049273da-6348-492f-9251-baa1769ffdc3,360452fe-5773-4cb3-8908-1c960dbe3fb9,2025-01-30 01:27:38,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
1e0dd284-5b8b-43ef-8c5b-a55f097ab0fa,39448b9f-98cd-4fb3-9842-c3daf65b8c56,3494ac09-268d-4057-a1c5-3e541e843e40,2025-01-30 13:16:02,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
8f7dbcec-3e56-4e7d-85e6-315de313a2c0,b76e3b75-3983-4a02-992a-f0e59f194b7a,fbc19ea4-f39d-4532-9649-1aef21250179,2025-01-30 17:56:39,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
00bad185-4fa3-4dde-a89c-a090cf901763,07bc6b29-9776-43d2-b3d2-47e570a22279,ff21c439-4df7-462e-bbdd-b7a76e2b881c,2025-01-30 20:55:47,ring.com,/products/stick-up-cam-battery,,,/category/security-cameras,Stick Up Cam Battery,99.99,1
9032986c-8193-4f3d-a9b7-0fdbf90d03cb,253c9450-eee2-48e7-84f3-e3f7aea2bf3e,a77bdb23-2aeb-4335-a95e-144b5b407bea,2025-01-30 13:54:20,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
6f15d0e5-3c6e-4815-a4fa-dc06db9fac2e,61229fbb-b5c4-41cc-87a7-c0ff40db2a6b,6d5aaed7-1007-46f1-a2ce-838d3d5bf15f,2025-01-30 18:54:19,ring.com,/products/stick-up-cam-battery,,,/checkout/payment,Stick Up Cam Battery,99.99,1
43075716-e9f5-427e-91fa-674e1f7fd773,f638677f-c246-41f2-9654-409530628f42,5ca7a975-ae69-4d3d-874c-941ae0f0f39d,2025-01-30 15:19:57,ring.com,/products/stick-up-cam-battery,,,/checkout/payment,Stick Up Cam Battery,99.99,1
e6eb0d17-40b8-45fb-97fb-fa55cfed91dc,6c050608-944e-4e17-8b92-360f35165c62,7a6aa3bb-d644-451c-bba7-30861008babb,2025-01-30 23:40:35,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
e9fc75c7-3265-4743-a939-0eeeee934f20,fe7b2ee5-a2c3-490c-9452-f13ee1e8e748,b9d8744f-4aa7-4b74-81da-90b1eca00cad,2025-01-30 10:51:00,ring.com,/products/ring-alarm-8-piece,,,/cart,Ring Alarm 8-piece,249.99,1
4df63672-77ae-4fce-a7a4-7a633c2f2e37,29456b86-8987-4884-a11d-c6a1bcb16b1f,cf6d87b0-a3f0-4ffc-b1a0-91eead81c869,2025-01-30 13:46:26,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
a6a141a1-98ff-46bc-b77a-10fddb527069,0cad3477-e086-4886-bd81-c8a2d6c5ed82,6c75d6ed-9b87-4190-aa54-1d86029c71df,2025-01-30 14:53:31,ring.com,/products/ring-alarm-8-piece,,,/checkout/payment,Ring Alarm 8-piece,249.99,1
93f0c643-ccdd-40cb-aedb-b58710510447,7e393228-b391-4f06-a466-32fae31c0387,0f2975ed-1482-4cfc-8e43-11bc51bce8df,2025-01-30 11:16:33,ring.com,/products/video-doorbell-pro-2,,,/checkout/thankyou,Video Doorbell Pro 2,249.99,1
dc74dbba-289c-41ad-a8e9-fb960a3c0a74,ca76077d-e519-4692-a3ed-6a3c50a70a6f,4af942ea-456a-429c-a947-452918f870f6,2025-01-30 03:48:39,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
0355c158-5dd6-4ba3-b605-312cbcee4d82,5c0af75e-79e1-4a50-99b8-08c527e8daa7,230be0fd-3217-4d97-af25-441758d0feb4,2025-01-30 13:46:49,ring.com,/products/ring-alarm-8-piece,,,/cart,Ring Alarm 8-piece,249.99,1
e83c8971-17e0-4d44-93c1-474da458e39e,e96ce70e-2550-46de-b04d-297c5ec953d5,eab1a1c2-0d9a-4a7a-a249-6190e7db7aee,2025-01-30 22:30:21,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
ea45bcbc-22e0-4aba-8ec2-0d7c73d7e11c,abe78216-5a9f-453b-b99e-a3b81bb56663,973bb9d0-ac52-458b-88be-89d7a48071a6,2025-01-30 05:48:00,ring.com,/products/video-doorbell-pro-2,,,/checkout/payment,Video Doorbell Pro 2,249.99,1
9e6a808a-5f90-4d21-9591-76001946c80c,7b8719eb-e4d6-4816-b16e-b250b133eaf7,06108e43-e094-4677-8c16-c39c9d835035,2025-01-30 18:50:29,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/payment,Indoor Cam (2nd Gen),59.99,1
48cb2b13-032d-429a-b92b-ba6aa1c3bbe9,c7b8de56-5974-4633-bf10-b275baaa2e9f,ad8036a1-b8b3-4ecf-95d0-e64ccd90e748,2025-01-30 09:04:10,ring.com,/products/indoor-cam-(2nd-gen),,,/checkout/thankyou,Indoor Cam (2nd Gen),59.99,1
b3bb24ed-41df-4fdf-9989-a4d7359ec210,ae4d3e12-796d-4b88-ae94-c89d7e222348,ac5125d2-2cbc-4259-b01e-1b5807bbf237,2025-01-30 22:18:59,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
d3134a60-5f80-4a8c-a888-901339270fd8,e34a8f60-3d7a-4e0a-b631-f55b508f4925,995e22fc-9e15-41fa-b289-21c235b8de58,2025-01-30 02:19:53,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
ddf51113-802e-441d-ac1d-117287f519d6,6c15b26c-100c-4a05-947e-0a9557ec0186,60920947-b5cc-4976-8f1c-b9294304b981,2025-01-30 16:08:40,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
1d90d6b9-d7e0-4b66-8225-e1b7750acbd2,68574c15-b781-4890-b7a1-121caf32998f,d6c4a31b-26fd-435e-8ccf-051d605dfa69,2025-01-30 13:54:24,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
8fd7c2e9-3986-4aa7-8a20-9b6cac195dfc,08e41988-4701-45d9-86bb-9311aecf039f,1911cb9c-2227-488d-8698-ebe9d882b6c1,2025-01-30 15:14:17,ring.com,/products/stick-up-cam-battery,,,/cart,Stick Up Cam Battery,99.99,1
fcac5aad-b303-43b6-bd6b-c21eae612120,b1961078-d26b-4492-9f00-c8b7c45a5e3a,a611d982-18a8-46ee-96a8-55b1370fb1f7,2025-01-30 00:45:03,ring.com,/products/stick-up-cam-battery,,,/checkout/thankyou,Stick Up Cam Battery,99.99,1
201cd0f7-41e3-4069-ac36-c4267e067abe,b7f53a63-2084-4027-abe9-23bb85fa24a7,08cd509e-3a40-4120-a543-5f7e7588b418,2025-01-30 15:54:16,ring.com,/products/ring-alarm-8-piece,,,/category/security-cameras,Ring Alarm 8-piece,249.99,1
7cffd69f-7c43-4bec-8942-61c613862955,55237996-08c4-4931-8b32-93050ffec6c7,3087ab45-0252-4952-9e99-946c5b008127,2025-01-30 13:41:21,ring.com,/products/indoor-cam-(2nd-gen),,,/category/security-cameras,Indoor Cam (2nd Gen),59.99,1
5f5ca71f-68e3-4d56-b59d-7c3365a8fb6b,0b11c185-8b43-4bf4-af13-665579f3e0be,e9bba912-5ec3-4523-9fcd-3bbda318ccb2,2025-01-30 22:08:13,ring.com,/products/stick-up-cam-battery,,,/category/security-cameras,Stick Up Cam Battery,99.99,1
3d88fccb-761d-43a9-84a8-af7a0d444c42,62d45685-2302-4eff-837d-de8f5fb3b5a1,ed7e04f2-df69-4290-a592-fb635bbc4afc,2025-01-30 12:12:15,ring.com,/products/indoor-cam-(2nd-gen),,,/cart,Indoor Cam (2nd Gen),59.99,1
