session_id,user_id,date,had_session,had_category_view,had_product_view,had_cart_view,had_checkout_payment,had_thank_you,time_to_cart_minutes,time_to_payment_minutes,time_to_order_minutes
f34f205e-5efd-4947-8762-282ec6e7dcf7,22c10aa8-f43c-469a-9815-767fe1343bf5,2025-02-26,1,1,1,1,1,1,0.9,0.63,1.57
b9429788-0ecd-4705-ae73-3fac1d26ee09,37b899ef-5e03-4866-a19e-45f8b385b6c0,2025-02-26,1,0,1,0,1,0,,0.43,
94abb371-d12a-4da8-bdd2-0ca60cd9c211,9684ca2e-809c-4d21-91e7-1a61b4371236,2025-02-26,1,1,1,1,1,0,0.53,0.78,
d5cd5021-b85c-4ffe-8fe9-74eb0f8dde15,2ed1afab-b501-4161-8fd3-0b04e0f334cb,2025-02-26,1,0,1,0,0,0,,,
43ec0274-89e7-4fd7-95ab-9bf0b0075527,9b30c20c-b633-4f75-9a63-0105cb3144a9,2025-02-26,1,0,1,0,1,1,,0.85,
2c95bc44-cfb2-418f-ad18-2f6aa5c9d5bf,60f9c788-caef-4a9e-a818-9fcc22f0b19f,2025-02-26,1,0,1,0,0,0,,,
a8934ff8-a9c9-4a70-a4bc-2b776038a3f9,159717ac-d2c5-4456-b244-6ef4a5f84a12,2025-02-26,1,0,1,0,1,0,,0.4,
96a311f6-34e1-4672-ae6c-f800092674d1,24f80738-b3e0-4406-9c4b-c17cc729ed9c,2025-02-26,1,0,1,0,0,0,,,
b2c36a72-7d30-4cdb-bd89-d6e4c36d6fd2,2b9f775c-b7be-41fc-a091-b051c9381293,2025-02-26,1,0,1,0,0,0,,,
ad5dda07-9954-4983-88fc-7e43caad9280,ccf28060-133d-4b40-9dc4-097c170eb98e,2025-02-26,1,0,1,0,0,0,,,
4e0ca6b0-c566-4670-9290-32e236c44586,870c797d-29e0-4fe9-a3a3-ac1e9ba881ba,2025-02-26,1,0,1,1,0,1,0.35,,
057a78d2-f106-412e-931f-62ae5fd40480,29c8f138-b07f-4707-99bd-68f004814549,2025-02-26,1,0,1,0,1,0,,0.55,0.72
baa948c9-675d-42a7-b5bc-9de991050f13,7d4219af-3d09-4338-92d3-37cb9d0fd83c,2025-02-26,1,0,1,0,0,0,,,
40e089f0-3cac-40d0-8546-5bb1260fabc2,5831e965-71f6-4644-a0da-34e6a6942710,2025-02-26,1,0,1,1,0,0,0.43,,0.6
0f28db60-a784-4e4a-b13f-d3632c09d77f,6d01061b-db6b-434d-90c3-aa116420f19f,2025-02-26,1,1,1,0,0,0,,,
5d99df4f-33c5-4cad-bfed-36b644870d5e,97c4f531-af48-414b-834f-c5c536c07e88,2025-02-26,1,0,1,0,0,0,,,
c20a4c2e-8712-4a31-9365-0de78f6d8bab,bf12a8fd-df3f-4b10-9d56-66490bf1b741,2025-02-26,1,0,1,1,0,1,0.77,,
3ccc7280-9091-40a2-872c-621cc16e84eb,c8c6fd07-1c83-4e04-88bb-ceb1c3673a16,2025-02-26,1,0,1,0,0,0,,,
41fc3ce4-62eb-462d-a355-a3615f729665,0bf872b7-fb83-4b5a-8d08-c026f3142ad9,2025-02-26,1,0,1,0,1,1,,0.82,2.0
e382b5f4-7742-4bbb-b65f-c5ca03add7a1,e2ce3278-9d19-467e-bffa-beae9f26ce8e,2025-02-26,1,0,1,0,0,0,,,
4de9e65d-f6b1-4bf7-b31f-70e53e9088dc,e1b71f02-9997-4047-8a3d-f209729fee81,2025-02-26,1,0,1,0,1,1,,0.47,
2807c146-8d59-4257-a61b-62c6e9058ca8,18066780-26b8-4fec-a6c8-ee4f5cba09e7,2025-02-26,1,1,1,0,0,0,,,
4f979e19-6466-4d17-87cc-bd9248acf6d5,84a519d3-c1cd-4f8b-96ef-d2376399f3e4,2025-02-26,1,0,1,0,0,0,,,
cea6eb3c-e17a-411a-a758-f95d17051dbe,e4a445a2-2f37-4261-be50-0d6b855016c8,2025-02-26,1,0,1,0,0,0,,,
acf4c9e0-ce30-4039-8133-c892a6b4394b,c2e2c35b-bb14-4cab-96d0-612981ace129,2025-02-26,1,0,1,0,0,0,,,
9ef85585-17fa-45f2-9212-f1db10766c40,f6e4e607-9899-486d-abdb-4204a4821b00,2025-02-26,1,1,1,0,1,1,,0.5,
3ff49ac0-b331-4f5f-aca3-2e8db95c848b,77474a2e-c722-4796-8e03-19d4f6749450,2025-02-26,1,0,1,0,1,0,,0.52,
e391d4bc-8f3a-43ca-a7fb-3c3390681b17,fcb09198-df59-4db3-b794-515ff9ee2134,2025-02-26,1,0,1,0,0,0,,,
a4a2e6a9-16bf-4224-bb2d-c91e21b82fe9,d19cc8fc-f79b-45c9-b937-e4e1c5e6f045,2025-02-26,1,0,1,0,0,0,,,
3ac7a1de-7253-4001-9bde-a9c9d8df08b8,41e82ea2-7ad1-4f29-8b51-c6d467e7ca2c,2025-02-26,1,0,1,0,0,0,,,
8bd53e7a-f8e8-4f91-919d-6be853346f8a,fd38571d-906b-49bc-829f-269f36845b2f,2025-02-26,1,0,1,1,1,1,0.7,1.13,
fd21555d-b27f-44e6-b0da-79d4d5a078c2,9f10f833-78fd-4a65-8823-45f361c78edf,2025-02-26,1,0,1,0,0,0,,,
240fae18-c42f-4c9b-881a-5989f6ce86f2,ff69584d-2213-4fb2-b6fd-0cc2540f8838,2025-02-26,1,0,1,0,0,0,,,
57b654ad-fd59-4729-99dc-48f3d9581644,a2d6596c-34b8-4e81-9b85-5e25f1c72f7d,2025-02-26,1,0,1,0,0,0,,,
e48a546e-2b2d-4ade-9e51-b1904a002d48,1d3bfad0-eeb7-42e9-8480-f7212cd48087,2025-02-26,1,0,1,0,1,1,,0.53,
b2f83738-05c6-443c-a45c-b1867264b3ee,9529b303-7f4c-44de-bb9d-82c75a744bef,2025-02-26,1,0,1,0,0,0,,,
37633f2b-1351-40d1-a655-3f2ffa3da4ba,aa21b1b8-6d6a-48e9-8f7c-36ef7b04d771,2025-02-26,1,1,1,1,1,0,0.5,1.0,
64fd33e6-fcb6-4b81-87b0-52ce2e5d17b9,62c373d3-f570-418e-8667-bcec26372419,2025-02-26,1,0,1,0,0,0,,,
f4835c71-5892-40b1-8209-456d9b93e012,da601b20-5274-4ac0-a5bb-fa4ddf4cbc12,2025-02-26,1,0,1,0,0,0,,,
887395d4-6a4a-43fc-a52c-9819e6aadb59,4df963e6-d65d-40ce-8798-968d910a4be3,2025-02-26,1,0,1,0,0,1,,,
16dfc42e-b558-4298-b021-08a6308a3401,3edebc54-3c5b-440d-9b66-b2295735adc7,2025-02-26,1,0,1,0,1,0,,0.47,
3ed5eabf-d981-46b7-becb-149969964173,6baa22c1-85b9-4ab5-8970-2e40ba1efeca,2025-02-26,1,0,1,0,0,0,,,
e3d2ba42-2ae5-4f82-8809-cec7f9a8c0b7,ae3c9a7b-35a4-4832-8b34-df6de41e1c12,2025-02-26,1,0,1,0,0,0,,,
519e644f-00f5-40f8-8f0f-dd42b57c3048,91ad6773-3884-4c30-98e6-ff18fcd735ee,2025-02-26,1,1,1,0,0,1,,,
98cfda44-cb3d-40ad-a179-6e0c120f6954,ea5e2883-56b6-45e9-b989-c440c6205cc2,2025-02-26,1,1,1,0,1,1,,0.37,
f53b7709-0855-4d4a-be36-b71fdb9cc557,6f9efe96-229f-485e-835b-e6e934c484cb,2025-02-26,1,0,1,0,0,0,,,
fc2c6ae3-9133-41a4-92d9-95d8b5c159b4,72c26514-7fe5-43af-b813-fb9d4f25c115,2025-02-26,1,1,1,1,1,1,1.28,0.55,
49dc478d-415c-41c9-ab0e-ea97d3bb2caa,2fcc75fe-2c04-4b72-8fa9-d47fcc3a7e76,2025-02-26,1,1,1,0,0,0,,,
415a70b2-6bcc-4912-906c-6688d6f10972,25371ac5-f36c-4893-9035-eb48e8d32662,2025-02-26,1,0,1,1,0,0,0.47,,
cd158872-21ac-47c6-bd67-61352646fb37,ad92c0f3-821d-40d8-8fd8-268eedbe19cc,2025-02-26,1,0,1,1,0,0,0.57,,
b02f6a63-c3bb-402b-8135-a1f07c9de8c4,90064c11-ff2b-44b9-b86f-9da9cfd08750,2025-02-26,1,0,1,0,0,0,,,
b16bdc12-0836-41a6-ba63-16007497dc48,f2c022f5-e604-4118-adac-c531ec2e309f,2025-02-26,1,1,1,0,1,1,,0.42,
25bc0258-8a6d-42bf-81e6-ee57c75a4f2a,e4f06ec3-3d9f-4a44-a064-b2045c415ed3,2025-02-26,1,0,1,0,0,0,,,
fc0c72e7-ea6f-4ec2-b727-a47111009835,abb0af05-bf64-44e0-9889-c35991c00ed8,2025-02-26,1,1,1,1,1,0,0.52,0.82,1.52
0e4cb0bd-c428-4921-82ca-1fd6b991f6b8,0e1f3cb7-84f5-4684-b1b6-6e302be18b48,2025-02-26,1,0,1,0,0,0,,,
478b4405-de37-40b9-a3d8-d09ae3d629a6,e85beb67-380c-4cba-8e5c-fa349bc2beda,2025-02-26,1,1,1,0,0,0,,,
9156d286-0238-4fe2-874f-76220d228d54,c215c0c5-cab5-46af-b311-64e1f57b50a5,2025-02-26,1,0,1,0,0,0,,,
614892ce-283a-4c0d-8ab0-1c44a3755d09,9fb02a05-9a5c-42c9-a160-8cc17b3f7fe1,2025-02-26,1,0,1,0,0,0,,,
8dca6fa7-f275-4350-af9a-f66773737a85,1eb45b29-ecab-40ef-8ddd-5025529b5459,2025-02-26,1,0,1,1,0,0,0.55,,
3785d0a6-17e0-4f49-8a2d-30b10153446a,735c54b1-7f71-4116-be61-b1d3f19636ee,2025-02-26,1,0,1,1,0,0,0.57,,
2e00709d-a20a-4a6a-abef-b6f642bf08ef,55b493de-9b59-48d6-a3df-2da46b55f215,2025-02-26,1,0,1,0,1,0,,0.53,
fcc0f61d-0a22-4e06-848a-87d4174017b1,ebcea516-e541-4caf-8044-7b011ad83bd2,2025-02-26,1,0,1,1,0,0,0.63,,
4bc89689-368b-48bb-ae09-64825faf9539,ab790bea-a790-4d95-8da6-ec3cfbb4442d,2025-02-26,1,0,1,0,0,1,,,
537afb8f-8251-47e3-a44d-f9df4627d4f5,af66b806-8c60-4695-bd74-e8a6193d97d2,2025-02-26,1,0,1,0,0,0,,,
bb6071a8-d317-4df7-954c-fdfe06e1550f,b8a43e54-99db-4771-afb7-973f2f2221b6,2025-02-26,1,0,1,0,0,0,,,
2aef1b99-6e79-493b-a8e8-02d0c751c9ed,3a672bf4-a005-49b7-93d5-6502d308315f,2025-02-26,1,1,1,1,0,0,0.4,,
3103c9e4-09a2-432f-950c-29dbf347ce29,5b4ef0f8-f965-4269-b480-3067e1f7462c,2025-02-26,1,1,1,0,1,0,,0.63,
3d2d2e80-b062-4ff2-99f1-a6798fe7e845,aae11319-d7dd-46d8-b51b-a2aefc969478,2025-02-26,1,0,1,0,0,0,,,
b4226b2a-330f-4881-b349-891edc7aa74c,7ed7eb0d-36b5-489e-91f2-3d629a1124b5,2025-02-26,1,0,1,0,0,0,,,
45ffd33f-7815-4200-8f26-d7c1ebc668fb,7248850f-e49a-4f6f-b0bd-27575e7f670a,2025-02-26,1,0,1,0,0,0,,,
1b6259cf-0d02-4edc-b97d-c7f4fbb1b83c,0a9fa0b1-ba60-4d35-abac-545c68adf918,2025-02-26,1,0,1,0,1,1,,0.52,
4c6c43e4-9f3b-4532-8533-8ffd1256d7ee,81f01cd1-cdea-4acd-8e20-1017f584085d,2025-02-26,1,0,1,0,0,0,,,
5cd8a0fb-f428-4c2f-85fe-e66ef68c741c,93d2527b-e551-468a-ae0b-ef4e270b80f2,2025-02-26,1,1,1,0,1,0,,0.67,
7c270013-6ba2-4660-adee-41ab71e835be,feab2b55-4aca-4f95-9d28-bdca18f19e36,2025-02-26,1,1,1,0,0,0,,,
7497c02c-7209-49ac-9a57-d8221879861f,997bb472-26cc-4543-b9f8-018cb51debd1,2025-02-26,1,1,1,0,0,1,,,1.87
ecc62128-a916-4379-b8d5-ed055c320d5e,4beeecd8-cc3c-4ee1-b556-b4cf672201ce,2025-02-26,1,1,1,1,1,1,1.35,1.08,
6d5be65f-d4a4-4159-97ab-59ce6fa44b16,fac9c56f-43f0-4735-a58b-ade6a23c1257,2025-02-26,1,1,1,1,1,1,0.62,1.1,1.63
e5d6a9a4-20ff-496f-a513-f2a1bccee846,4ed51dea-47da-41a2-b4a7-73d5447f3045,2025-02-26,1,0,1,1,1,0,0.3,0.5,0.67
36e43a78-7731-44e8-950e-617bbd9bb1d1,e40cda5f-823f-4b2b-9f31-44fecec36a46,2025-02-26,1,0,1,0,0,0,,,
f6fc5699-e7fb-4bea-b831-8f0da35483e0,08dc5282-780d-43e3-ba0b-8b3ba13ab282,2025-02-26,1,0,1,0,0,0,,,
b6303c58-9479-42d3-b075-ec866210f1c9,148af0b6-0d64-4821-a386-7fa93156557d,2025-02-26,1,0,1,1,0,0,0.47,,
fb37e1ab-72bb-4051-be67-f1c28fc9d20a,df494eec-e8a6-405a-8a86-d24369b6fbf9,2025-02-26,1,0,1,1,1,1,0.5,1.08,
8b9aef87-8573-494b-8869-a1d1aa9782de,1e72b0d7-eb94-4e8e-8abc-2e200b8b2478,2025-02-26,1,0,1,0,0,0,,,
9d2f6b18-5d38-4f85-beda-1d566f250ba6,81e760a5-6c78-4f77-9dd5-ea67c63e7094,2025-02-26,1,1,1,0,0,0,,,
2da796a1-e692-4bf5-a5db-59d3db40d2f6,c0af4c2f-369a-40ac-adfb-9299e36d3b0d,2025-02-26,1,0,1,0,0,0,,,
5c891f6d-5e4e-44e0-b0d6-8945b3bfc5af,c1efea19-f418-4979-a04c-cbf660823153,2025-02-26,1,1,1,0,1,1,,0.43,
eb532987-3fa5-4a43-b68e-d37e9a3dca02,70ca93d1-8e15-47e6-880d-86d94d7e0b9f,2025-02-26,1,0,1,0,0,0,,,
30bc0efd-cdcb-4133-a412-aa363ae95e0f,2e55ffb9-6a49-4ad0-9d90-22c6df4b7b2c,2025-02-26,1,0,1,0,0,0,,,
fcae488b-65b0-4097-982c-08caebc2ef39,57f4686d-911a-4591-a690-4e1c5a269313,2025-02-26,1,0,1,0,0,0,,,
358539ad-34a1-438c-bd7d-14428b0578b5,529a9992-756b-4b51-bee3-68151b180255,2025-02-26,1,0,1,0,0,0,,,
1b77836e-647c-473a-840d-ef82de5a277e,745d6664-faca-41ff-825a-0176a13a34f7,2025-02-26,1,0,1,0,0,0,,,
398f77a1-fa62-4e3a-b88c-def82c0b5642,8b42f317-9b49-47f7-9937-b558754f0e39,2025-02-26,1,1,1,0,0,1,,,1.0
fc3b2d63-66ff-4498-9243-9517e878125e,ccf24577-1ce7-4fdc-a800-47ed63cc7d7b,2025-02-26,1,1,1,0,1,0,,0.35,
bc28771c-7667-484c-bde5-148ab2e14d3d,e7454c32-691e-4ff2-adc1-15eaa301f891,2025-02-26,1,0,1,0,1,1,,0.52,
9655002f-06ff-4a06-b778-fc8b94c6544e,4145c31c-3506-4b6a-8361-29696df73728,2025-02-26,1,0,1,0,0,0,,,
7e5362d7-52a0-4820-8b65-0f435fc395d2,3b468aaf-5dee-4952-91b2-8bf92eac8e24,2025-02-26,1,0,1,0,0,0,,,
d37fb607-3994-4914-be70-b1de38a99382,601ac7cc-bd55-4c08-ba2a-93bd83563d31,2025-02-26,1,0,1,0,1,1,,0.65,
49e2c267-3278-42a3-b960-340156434d62,27b2f370-f871-4eba-9f50-222f99524b17,2025-02-26,1,0,1,0,0,0,,,
1c25a33d-35a7-4178-b93b-4b0caf47f788,b67cb300-2909-4c5d-9b78-b19dec70614c,2025-02-26,1,0,1,0,0,0,,,
ee2b37b4-6b60-4330-9fc3-75e44969f241,bd7c7c22-0a6c-475b-98f6-69b2b2bfebc9,2025-02-26,1,1,1,0,1,0,,0.3,
b6b2e13d-6297-483b-9773-8a135657fc66,7d3a291e-b65c-4568-9321-6716371686ad,2025-02-26,1,1,1,0,0,0,,,
60cc0eaf-8858-440c-b930-ecb895dad9d6,4977b826-61c3-4a74-a430-28c137ff928f,2025-02-26,1,1,1,1,1,1,1.92,0.42,
e8ebe181-06ce-4e7c-a3ca-0b8e0cd7cc21,51c358d4-ff5e-43cf-8383-068d874b50e0,2025-02-26,1,0,1,0,1,0,,0.48,0.65
374d81b9-64dc-49df-b5f7-c032d287d732,507bd130-390e-4750-a98b-4a87fa09b3fd,2025-02-26,1,0,1,0,0,0,,,
f56e1ec8-38e4-4f44-841a-a25b1f067646,2ec7bfa9-16aa-4fd1-bc20-5947ecc37ba3,2025-02-26,1,1,1,0,0,0,,,
f57eccab-dd11-43d6-8de9-08c34d11e70d,2cb261b0-95af-441f-94ad-985b720e995d,2025-02-26,1,0,1,1,0,1,0.5,,
5e4a3c85-345c-4cb1-8ad4-a878f6d224c9,b354e17e-5043-4e72-b6d4-50612ae0f72c,2025-02-26,1,0,1,0,0,0,,,
b3e2de17-8083-4947-8ac1-dc58b0385994,f39066a6-8030-462f-ac3c-0a330b37bea7,2025-02-26,1,1,1,1,1,1,1.07,0.72,
9f171cef-49a7-4e33-ab00-8468775f62be,74527a97-ec83-417f-9a47-1b19bd7b3a18,2025-02-26,1,1,1,0,0,0,,,
91b9d6fa-5e9b-4fe5-b884-04ef49e13afb,995e004b-9d3f-42a5-b6d6-0d3b8445e0c4,2025-02-26,1,0,1,1,1,0,0.57,0.8,
6c6b8dcf-1779-4617-b511-2d66cbfc66fc,886f3233-6b05-48e7-9fe9-efb7a2a104fd,2025-02-26,1,1,1,0,1,1,,0.58,
d9e3754c-5a3d-44ec-8c41-f105b1709345,cbd482fa-2577-48d3-a9c0-802803468252,2025-02-26,1,0,1,0,0,1,,,0.87
73c08b87-d612-4a75-b6b2-d87e5b0d2243,e496f985-270f-4c00-8b3c-f7deea434c8b,2025-02-26,1,0,1,0,0,0,,,
e5c578c9-de18-4b94-bf18-86b983a735df,c559a588-4f71-4776-9eee-db8685d7161f,2025-02-26,1,0,1,0,0,0,,,
b1a2f876-958c-4e24-9d0f-bed39cb561d7,a840de8d-15cc-438a-850b-710e99fdf5ee,2025-02-26,1,0,1,0,0,0,,,
63c8cf05-4083-4229-8994-c0337efc6a5c,829e334a-8792-4d74-8632-72c2b2f3c187,2025-02-26,1,1,1,1,1,0,1.18,0.53,
4810e61a-3236-4fcd-9578-ce5920359c95,84dac4c4-0fb2-4fba-87c0-d87d70fdc0a4,2025-02-26,1,0,1,0,0,0,,,
4f3297b0-0f63-4ce9-8a24-aade00f6850e,f485ef02-cb30-42e8-83e7-4c4da5c4f7bb,2025-02-26,1,0,1,0,0,1,,,
22fce9b4-2b7e-4048-b19c-6829855548a8,a6d382bc-3742-463d-8bd4-2786791c3789,2025-02-26,1,0,1,0,0,0,,,
105aeac2-8014-48e6-bbee-e217f9cd50ff,8e556268-5422-410d-b3d8-3c0af60edfc0,2025-02-26,1,0,1,0,1,0,,0.43,
df9a66ea-fd27-4080-99bc-18dd3e35e6b8,5d6cc18c-430d-4d76-89dc-815d6f45e4e2,2025-02-26,1,0,1,0,0,0,,,
f4b9edc6-63b7-48b4-b4ec-280289687577,f8dbaf9d-70ba-47a9-8b6c-495f070d41c3,2025-02-26,1,0,1,0,0,0,,,
6a38edbc-1e3f-4060-abe7-61eaefd3aac8,63f3b709-2ebd-4445-9395-31c22aec2473,2025-02-26,1,0,1,0,0,0,,,
5d7fb17d-2a58-4bec-b7c1-eef6354c6c56,8acf2e06-1f19-428a-b118-e723da79838a,2025-02-26,1,0,1,0,0,0,,,
575d498f-d937-49d7-957f-f5ff02b3ae7f,d6a86847-412f-42f2-995c-4c5ce058aa9b,2025-02-26,1,0,1,0,0,0,,,
67de0f71-6bc4-4c91-9f24-63a8d26e667b,361e8e4c-4b79-4443-8ef7-9017c751b4e9,2025-02-26,1,0,1,0,0,0,,,
96d02046-c40c-4bd3-a0cc-152693a32719,abc0b3ae-e47d-4693-92ef-d3ff70c7c8aa,2025-02-26,1,0,1,0,0,0,,,
8c62d709-ef1b-4c2c-a94e-87094ce3c510,526d40c3-e313-4e41-a20d-3d07d7448269,2025-02-26,1,0,1,0,0,0,,,
040e3544-c306-47e5-9220-c9d5438ee6d8,f8229174-7696-4f14-8aef-a6c71a52023b,2025-02-26,1,0,1,0,0,0,,,
f6c93ce7-61c5-42c9-84ea-cd5d1eceec94,e56d1351-a1c5-462d-b932-a1f75f8446c0,2025-02-26,1,1,1,0,0,0,,,
1dee2e09-03df-4837-a5e4-63614d3b8be4,c41991bb-1fd1-4f10-a4f1-8c1b308c49ba,2025-02-26,1,0,1,0,1,0,,0.48,
4aec3fad-5346-4d29-9517-ae8fbab52351,f228e4ba-5ce5-4be9-aea0-851944d37dd9,2025-02-26,1,0,1,0,0,1,,,
8257ddf9-ad21-413c-b7be-569591f3f81a,fb0104ab-836f-461e-acc7-f4ff8f78396f,2025-02-26,1,0,1,0,0,0,,,
b5d17c6b-ac7f-4d9d-9300-f629d05ff4e7,06619974-1e66-42f5-86ef-b52855ea43ff,2025-02-26,1,0,1,0,1,1,,0.33,
dc92f3ca-a756-465f-9f36-10601e7f8981,08c8b45f-833b-4086-a2c8-f825c3ab0801,2025-02-26,1,0,1,0,0,0,,,
68a97f9b-05e2-436d-a06b-5829de02f002,c84a6ee7-b1ae-42e5-a96f-c21e219930c2,2025-02-26,1,0,1,0,1,0,,0.42,
23af27da-96f4-4c6d-843a-aeacf822bec1,2f904eb0-4ded-4a21-bbbc-a7a3005c6398,2025-02-26,1,0,1,1,1,0,0.42,0.87,
ef43e88e-3e6a-4a57-bb9b-99a73cdc5e6b,27ae269b-568d-499c-8847-ec6ebfe0993e,2025-02-26,1,0,1,1,0,0,0.43,,0.6
a242897f-b626-4426-b5bc-e3cf7dc34e08,09a07665-a38d-4f09-9d82-3110fc17b046,2025-02-26,1,1,1,1,1,0,0.73,1.23,
a1c87d61-f8d1-4c02-b312-4461b90ee25d,3e26a23d-6249-4541-a931-c2e82e8923a7,2025-02-26,1,0,1,0,1,1,,0.62,1.6
ec903153-3cc4-4071-af71-8a1a277049f2,1ecb609b-0d63-40aa-864a-ed46e4e3a577,2025-02-26,1,0,1,0,1,0,,0.6,
77183305-51dd-4a5d-943d-6a6baee29ba5,d694b77a-9615-4a51-94ae-a13360f2323e,2025-02-26,1,1,1,0,1,1,,0.48,1.78
383380ae-d53c-4bd4-9fe0-8762de2726bc,467b0c7a-4e99-43c3-a41b-02de5f2ade49,2025-02-26,1,0,1,0,0,0,,,
fd749d09-0d99-4d11-bdb9-129d5df74cd0,c7b5af6a-1492-4b47-afcc-8329692a92a3,2025-02-26,1,0,1,0,0,0,,,
4a3de2ea-16cb-46a9-b9be-c5fae82eed1d,70030409-126b-4dab-b1ae-575b73152725,2025-02-26,1,0,1,0,1,1,,0.28,
8732e4a9-bb7b-42c8-a529-b6e3988a7520,cec47fca-d036-47d8-8147-5ccab8deeb1c,2025-02-26,1,1,1,1,1,0,0.65,0.47,
e249e72e-dd61-4fcf-93e9-2ace53c52025,5f8f25b3-829d-4dc5-895f-fa9b98b435dd,2025-02-26,1,0,1,0,1,0,,0.4,
a3cf0865-aa60-456b-a797-60e4d7d392e4,566108fe-6162-4670-9f05-50376b2f9cc9,2025-02-26,1,0,1,0,0,0,,,
f2e383a2-495c-429c-b07b-41b8be59a322,01bd7015-1fd9-47be-8991-a11b506dd45e,2025-02-26,1,0,1,1,0,0,0.52,,
1366bdb4-f712-4e70-838e-974d56a24160,98d5a7f9-4ce5-4a7d-97fd-fd83f0376cf4,2025-02-26,1,0,1,0,1,1,,0.85,
1958cca4-9b37-4218-8ec5-35dfc3d2e23e,9a16c9fa-8030-4a9f-b221-831118130162,2025-02-26,1,0,1,1,0,0,0.43,,
5bbd0818-6670-4ba8-b6e4-29ef7e5a0cc2,6bac1d94-9358-4408-85f4-e67365003aa5,2025-02-26,1,1,1,1,1,1,0.45,0.77,
708040f1-c168-4c11-911b-e77d32e51995,6184c2b1-7b26-4d5e-9aeb-97f967aef9cc,2025-02-26,1,0,1,0,0,0,,,
3f481272-09ca-4de8-bec6-c8ad16aa67f5,2ec7e6c9-eac2-47d6-b9f4-12a240b8202f,2025-02-26,1,1,1,0,0,0,,,
24b0f4cc-afc1-44f3-9cd8-204f4dd113a1,998a2018-3c1c-4a40-affe-50e9e1c543db,2025-02-26,1,1,1,0,0,0,,,
a5d559b1-dada-45da-b4f8-9d2f6a3e62c6,974e5dbb-39f7-4567-9642-d922c50e7d22,2025-02-26,1,0,1,0,0,0,,,
3945b325-ba01-4be1-bcf9-d719bf5a12e0,2384bf12-9347-4b82-9b77-bca57c0c74ce,2025-02-26,1,1,1,1,1,0,0.78,1.38,
39127d58-bec0-49f7-b3cd-65b64fb99bc6,04417cb8-806f-4645-b996-1c099baa0b94,2025-02-26,1,0,1,0,0,0,,,
ed156b0b-2b22-4564-b039-15bb336170dc,75d72807-3bdb-432f-89f5-cbd40aa366bc,2025-02-26,1,0,1,0,0,0,,,
c1141453-4725-410e-afb7-bf8da96e3477,9271bf8d-f950-43e9-8ca2-1cfb86af5f07,2025-02-26,1,0,1,0,0,0,,,
c550e9a1-c196-4e8b-bdf7-51d9ca0e3ded,ec124ed3-1654-4bfb-b83c-cb2feeff6512,2025-02-26,1,0,1,0,0,0,,,
c610e12f-d275-4981-8025-990a86205976,9df46488-c664-4aa9-9fa5-e38e59949738,2025-02-26,1,1,1,1,0,0,0.6,,
6c9b197f-c6a8-4861-94e1-f8811ae2ab84,6c3e5e1f-381b-446c-9ead-f248a1baa792,2025-02-26,1,0,1,0,0,0,,,
92065505-d377-455e-95f4-5fffbfdeabc4,b4e0cbab-16ac-48a2-ae3f-64bdc8ea3452,2025-02-26,1,0,1,0,0,0,,,
9a1f1a01-225d-4191-992d-20813626605c,bc07e354-e4a9-40ee-9758-63582fd38fcc,2025-02-26,1,0,1,0,1,1,,0.92,
4cde386a-091a-43ac-b002-5e51d05db8e1,f6172311-c2bd-4694-be97-c843b9fac4dc,2025-02-26,1,0,1,0,0,0,,,
986f82d0-0cb1-4340-9061-2615bb4e9f09,72c5aaec-9283-498f-a0f5-8b1bcf58d34e,2025-02-26,1,0,1,1,1,0,0.78,0.47,
8eee49a8-b2d5-4b99-b4b4-6ed8d7457b3b,adad0a43-15e7-41c5-a69a-c02d662d4c56,2025-02-26,1,0,1,0,0,0,,,
99a5d614-7c66-4051-b157-01eb27c09106,067a1a1d-739d-496e-994e-bba7230eee25,2025-02-26,1,0,1,0,0,1,,,
3078967b-796a-4cbf-b923-4cc55218eacc,0dcd09de-f4bd-4bdf-b7a0-0770aa9e840a,2025-02-26,1,0,1,0,0,0,,,
5206e420-6433-423b-a7bf-baa3ad14e63c,3b2d0d9c-aeed-4ff6-ab08-a9211256b4ec,2025-02-26,1,1,1,1,1,1,0.7,0.27,
e7c83ced-7bdb-43b9-a8fe-b1d1961e2f02,3940b0f3-9663-4dd9-921e-7860ffcfdef4,2025-02-26,1,0,1,0,0,0,,,
ded84e72-b1d3-4615-a021-4a51ba3185af,2ae4af42-30af-40fb-a329-21792c3a4d92,2025-02-26,1,0,1,1,0,1,0.62,,0.78
fc349943-492d-491f-b4f1-32e376ac1b4d,d661b7b9-8124-4b57-9cb0-ae4c25593d2d,2025-02-26,1,0,1,0,0,0,,,
b73e0fd2-05c8-41f6-ac77-6fbf8b9e5d22,818866d1-9806-4f22-90a3-66529f6237c9,2025-02-26,1,0,1,0,0,0,,,
f4d436a6-f089-44fb-8eeb-8243fcdda350,749122ed-321c-4399-a143-22c535ba41f2,2025-02-26,1,0,1,0,0,0,,,
9b44d94c-ae28-48ab-a5e8-2f2930188fdb,fb0d318f-10f5-4966-9216-e59bcbc26f07,2025-02-26,1,1,1,1,0,1,1.18,,
f4a0ad89-295c-46c9-841c-640d7fbf7b02,1f038616-52ed-4fb7-9330-ff23db55d178,2025-02-26,1,0,1,1,1,0,0.73,0.55,
